pair,count,%,raw,raw%
tv,0,0.0000,20495,0.0015
yd,0,0.0000,20093,0.0015
cf,0,0.0000,20083,0.0015
wy,0,0.0000,19982,0.0015
zb,0,0.0000,19647,0.0014
gf,0,0.0000,19190,0.0014
mc,0,0.0000,18860,0.0014
nb,0,0.0000,18262,0.0013
vy,0,0.0000,17923,0.0013
xv,0,0.0000,17487,0.0013
fd,0,0.0000,17410,0.0013
dt,0,0.0000,17405,0.0013
yz,0,0.0000,17219,0.0013
td,0,0.0000,16747,0.0012
sq,0,0.0000,16699,0.0012
pg,0,0.0000,16320,0.0012
bh,0,0.0000,16261,0.0012
bw,0,0.0000,15534,0.0011
pf,0,0.0000,15528,0.0011
cw,0,0.0000,14139,0.0010
hw,0,0.0000,14015,0.0010
