pair,count,%,raw,raw%
ej,3,0.00300,44799,0.00327
cq,3,0.00300,42996,0.00314
tz,3,0.00300,42751,0.00312
bc,3,0.00300,42125,0.00308
dh,3,0.00300,41858,0.00306
lk,2,0.00200,40947,0.00299
dw,2,0.00200,40237,0.00294
lb,2,0.00200,39700,0.00290
pc,2,0.00200,39654,0.00290
uw,2,0.00200,38996,0.00285
fs,2,0.00200,38379,0.00280
ky,2,0.00200,38081,0.00278
oz,2,0.00200,37691,0.00275
ml,2,0.00200,37630,0.00275
lw,2,0.00200,36834,0.00269
kg,2,0.00200,36256,0.00265
kp,2,0.00200,36087,0.00264
rz,2,0.00200,36002,0.00263
nw,2,0.00200,34578,0.00253
rh,2,0.00200,33899,0.00248
nz,2,0.00200,33749,0.00246
wf,2,0.00200,33082,0.00242
zu,2,0.00200,32904,0.00240
ux,2,0.00200,32333,0.00236
bd,2,0.00200,31869,0.00233
db,2,0.00200,31486,0.00230
aa,2,0.00200,31454,0.00230
df,2,0.00200,31347,0.00229
nq,2,0.00200,30555,0.00223
hb,2,0.00200,30361,0.00222
cz,2,0.00200,30328,0.00222
yt,2,0.00200,29427,0.00215
fc,2,0.00200,28840,0.00211
xh,2,0.00200,28768,0.00210
qa,2,0.00200,28023,0.00205
iy,2,0.00200,27908,0.00204
sg,2,0.00200,27474,0.00201
cm,1,0.00100,27085,0.00198
ih,1,0.00100,25069,0.00183
mf,1,0.00100,24960,0.00182
xx,1,0.00100,24843,0.00181
uy,1,0.00100,24582,0.00180
uz,1,0.00100,24512,0.00179
wg,1,0.00100,23959,0.00175
md,1,0.00100,23470,0.00171
tb,1,0.00100,23452,0.00171
qi,1,0.00100,23194,0.00169
km,1,0.00100,22754,0.00166
tv,1,0.00100,20495,0.00150
yd,1,0.00100,20093,0.00147
cf,1,0.00100,20083,0.00147
wy,1,0.00100,19982,0.00146
zb,1,0.00100,19647,0.00143
gf,1,0.00100,19190,0.00140
mc,1,0.00100,18860,0.00138
nb,1,0.00100,18262,0.00133
vy,1,0.00100,17923,0.00131
xv,1,0.00100,17487,0.00128
fd,1,0.00100,17410,0.00127
dt,1,0.00100,17405,0.00127
yz,1,0.00100,17219,0.00126
td,1,0.00100,16747,0.00122
sq,1,0.00100,16699,0.00122
pg,1,0.00100,16320,0.00119
bh,1,0.00100,16261,0.00119
bw,1,0.00100,15534,0.00113
pf,1,0.00100,15528,0.00113
cw,1,0.00100,14139,0.00103
hw,1,0.00100,14015,0.00102
gc,0,0.00000,13286,0.00097
mt,0,0.00000,13129,0.00096
wd,0,0.00000,12319,0.00090
