pair,count,%,raw,raw%
sr,34,0.03400,1094,0.03419
sd,33,0.03300,1087,0.03397
cy,33,0.03300,1060,0.03313
sg,32,0.03200,1052,0.03288
lb,31,0.03100,1020,0.03188
cn,31,0.03100,1016,0.03176
bj,31,0.03100,996,0.03113
lk,30,0.03000,989,0.03091
mt,30,0.03000,988,0.03088
fy,30,0.03000,978,0.03057
gf,30,0.03000,973,0.03041
dp,30,0.03000,972,0.03038
ik,30,0.03000,962,0.03007
ji,30,0.03000,961,0.03004
vm,29,0.02900,957,0.02991
rv,29,0.02900,949,0.02966
ga,29,0.02900,940,0.02938
fn,28,0.02800,919,0.02872
lp,28,0.02800,914,0.02857
ix,26,0.02600,853,0.02666
hd,26,0.02600,841,0.02629
ju,25,0.02500,831,0.02597
hu,25,0.02500,829,0.02591
dx,25,0.02500,813,0.02541
xc,25,0.02500,808,0.02525
ws,24,0.02400,787,0.02460
kl,24,0.02400,786,0.02457
cb,24,0.02400,783,0.02447
tw,24,0.02400,774,0.02419
gd,23,0.02300,746,0.02332
hz,23,0.02300,740,0.02313
pc,21,0.02100,700,0.02188
lf,21,0.02100,686,0.02144
hl,21,0.02100,680,0.02125
ek,21,0.02100,674,0.02107
fm,21,0.02100,672,0.02100
oe,21,0.02100,672,0.02100
tg,21,0.02100,672,0.02100
kf,20,0.02000,668,0.02088
ez,20,0.02000,665,0.02078
kg,20,0.02000,664,0.02075
dt,20,0.02000,649,0.02028
lr,19,0.01900,631,0.01972
td,19,0.01900,620,0.01938
pw,18,0.01800,597,0.01866
yt,18,0.01800,597,0.01866
nm,18,0.01800,587,0.01835
dw,18,0.01800,580,0.01813
gu,18,0.01800,578,0.01807
bm,17,0.01700,568,0.01775
kr,17,0.01700,547,0.01710
mc,17,0.01700,544,0.01700
je,16,0.01600,541,0.01691
lc,16,0.01600,535,0.01672
kb,16,0.01600,513,0.01603
ku,15,0.01500,511,0.01597
dc,15,0.01500,503,0.01572
za,15,0.01500,492,0.01538
kq,15,0.01500,489,0.01528
nb,15,0.01500,481,0.01503
gt,14,0.01400,471,0.01472
yo,14,0.01400,471,0.01472
km,14,0.01400,465,0.01453
bc,13,0.01300,443,0.01385
hw,13,0.01300,440,0.01375
cq,13,0.01300,428,0.01338
pg,13,0.01300,428,0.01338
ye,13,0.01300,428,0.01338
ko,12,0.01200,414,0.01294
oh,12,0.01200,412,0.01288
ka,12,0.01200,411,0.01285
vg,12,0.01200,410,0.01281
sf,12,0.01200,409,0.01278
yr,12,0.01200,408,0.01275
fc,12,0.01200,399,0.01247
wl,12,0.01200,391,0.01222
zo,12,0.01200,389,0.01216
hm,12,0.01200,388,0.01213
kn,11,0.01100,380,0.01188
nq,11,0.01100,378,0.01181
bt,11,0.01100,370,0.01156
qr,11,0.01100,370,0.01156
dj,11,0.01100,361,0.01128
yc,10,0.01000,329,0.01028
qo,10,0.01000,328,0.01025
lw,9,0.00900,311,0.00972
yi,9,0.00900,306,0.00956
gv,9,0.00900,297,0.00928
vt,9,0.00900,294,0.00919
dm,9,0.00900,289,0.00903
nh,8,0.00800,275,0.00860
pn,8,0.00800,272,0.00850
hy,8,0.00800,267,0.00835
bg,8,0.00800,265,0.00828
gm,8,0.00800,264,0.00825
bb,8,0.00800,261,0.00816
oy,8,0.00800,261,0.00816
df,8,0.00800,259,0.00810
eh,8,0.00800,258,0.00806
tn,7,0.00700,246,0.00769
xl,7,0.00700,240,0.00750
zi,7,0.00700,236,0.00738
hb,7,0.00700,234,0.00731
lv,7,0.00700,231,0.00722
bh,7,0.00700,229,0.00716
dn,7,0.00700,229,0.00716
jo,7,0.00700,226,0.00706
pv,6,0.00600,216,0.00675
yl,6,0.00600,213,0.00666
cd,6,0.00600,206,0.00644
dv,6,0.00600,204,0.00638
qd,6,0.00600,196,0.00613
lx,5,0.00500,190,0.00594
vr,5,0.00500,184,0.00575
hg,5,0.00500,183,0.00572
pb,5,0.00500,181,0.00566
uo,5,0.00500,180,0.00563
ox,5,0.00500,179,0.00559
tb,5,0.00500,178,0.00556
ql,5,0.00500,175,0.00547
kz,5,0.00500,170,0.00531
dg,5,0.00500,167,0.00522
kc,5,0.00500,165,0.00516
my,5,0.00500,161,0.00503
nx,4,0.00400,159,0.00497
xa,4,0.00400,159,0.00497
wc,4,0.00400,157,0.00491
fq,4,0.00400,155,0.00484
rh,4,0.00400,155,0.00484
oz,4,0.00400,154,0.00481
az,4,0.00400,152,0.00475
mk,4,0.00400,151,0.00472
ww,4,0.00400,151,0.00472
xy,4,0.00400,148,0.00463
bd,4,0.00400,147,0.00459
qc,4,0.00400,141,0.00441
mr,4,0.00400,137,0.00428
qf,4,0.00400,136,0.00425
lm,4,0.00400,132,0.00413
xn,4,0.00400,131,0.00409
bf,4,0.00400,129,0.00403
mn,4,0.00400,129,0.00403
vf,4,0.00400,128,0.00400
hp,3,0.00300,127,0.00397
wd,3,0.00300,127,0.00397
zy,3,0.00300,127,0.00397
mq,3,0.00300,126,0.00394
px,3,0.00300,126,0.00394
hn,3,0.00300,125,0.00391
dh,3,0.00300,124,0.00388
wm,3,0.00300,123,0.00384
xx,3,0.00300,123,0.00384
vp,3,0.00300,121,0.00378
gb,3,0.00300,119,0.00372
vn,3,0.00300,117,0.00366
xu,3,0.00300,115,0.00359
bw,3,0.00300,114,0.00356
sb,3,0.00300,112,0.00350
sz,3,0.00300,111,0.00347
tq,3,0.00300,111,0.00347
cv,3,0.00300,108,0.00338
jm,3,0.00300,105,0.00328
vl,3,0.00300,105,0.00328
xo,3,0.00300,105,0.00328
hs,3,0.00300,103,0.00322
ln,3,0.00300,103,0.00322
wu,3,0.00300,103,0.00322
xf,3,0.00300,101,0.00316
ml,3,0.00300,99,0.00309
vc,3,0.00300,96,0.00300
vs,3,0.00300,96,0.00300
gy,2,0.00200,94,0.00294
wb,2,0.00200,93,0.00291
oj,2,0.00200,92,0.00288
gq,2,0.00200,91,0.00284
wp,2,0.00200,91,0.00284
ah,2,0.00200,90,0.00281
fg,2,0.00200,89,0.00278
qt,2,0.00200,89,0.00278
cx,2,0.00200,87,0.00272
hc,2,0.00200,85,0.00266
kw,2,0.00200,85,0.00266
mg,2,0.00200,84,0.00263
lg,2,0.00200,83,0.00259
nw,2,0.00200,83,0.00259
fb,2,0.00200,82,0.00256
sq,2,0.00200,82,0.00256
pk,2,0.00200,80,0.00250
yb,2,0.00200,77,0.00241
jp,2,0.00200,73,0.00228
lz,2,0.00200,70,0.00219
aj,2,0.00200,69,0.00216
ja,2,0.00200,69,0.00216
yw,2,0.00200,68,0.00213
hk,2,0.00200,66,0.00206
qa,2,0.00200,66,0.00206
lh,2,0.00200,64,0.00200
uv,1,0.00100,62,0.00194
js,1,0.00100,61,0.00191
yd,1,0.00100,59,0.00184
hf,1,0.00100,58,0.00181
pq,1,0.00100,58,0.00181
mh,1,0.00100,57,0.00178
ya,1,0.00100,56,0.00175
mf,1,0.00100,55,0.00172
tz,1,0.00100,53,0.00166
wv,1,0.00100,53,0.00166
gk,1,0.00100,49,0.00153
uu,1,0.00100,48,0.00150
jl,1,0.00100,44,0.00138
ae,1,0.00100,43,0.00134
nj,1,0.00100,43,0.00134
jt,1,0.00100,42,0.00131
iq,1,0.00100,41,0.00128
uh,1,0.00100,39,0.00122
xs,1,0.00100,39,0.00122
vb,1,0.00100,38,0.00119
aa,1,0.00100,37,0.00116
xm,1,0.00100,36,0.00113
ii,1,0.00100,35,0.00109
hh,1,0.00100,33,0.00103
wf,1,0.00100,33,0.00103
ij,1,0.00100,32,0.00100
xv,1,0.00100,32,0.00100
yg,1,0.00100,32,0.00100
wt,0,0.00000,31,0.00097
cw,0,0.00000,30,0.00094
wg,0,0.00000,30,0.00094
xj,0,0.00000,28,0.00088
xr,0,0.00000,28,0.00088
sv,0,0.00000,26,0.00081
iw,0,0.00000,25,0.00078
kh,0,0.00000,25,0.00078
xb,0,0.00000,25,0.00078
fw,0,0.00000,24,0.00075
bv,0,0.00000,23,0.00072
ej,0,0.00000,23,0.00072
rj,0,0.00000,22,0.00069
vk,0,0.00000,22,0.00069
bn,0,0.00000,21,0.00066
vd,0,0.00000,21,0.00066
mw,0,0.00000,20,0.00063
jn,0,0.00000,19,0.00059
mv,0,0.00000,19,0.00059
bk,0,0.00000,18,0.00056
jf,0,0.00000,18,0.00056
jg,0,0.00000,18,0.00056
nz,0,0.00000,18,0.00056
bq,0,0.00000,17,0.00053
uk,0,0.00000,17,0.00053
xw,0,0.00000,17,0.00053
kv,0,0.00000,15,0.00047
qb,0,0.00000,15,0.00047
ao,0,0.00000,14,0.00044
dq,0,0.00000,14,0.00044
cz,0,0.00000,13,0.00041
yz,0,0.00000,13,0.00041
iu,0,0.00000,12,0.00038
qw,0,0.00000,12,0.00038
sj,0,0.00000,12,0.00038
vz,0,0.00000,12,0.00038
jc,0,0.00000,11,0.00034
pj,0,0.00000,11,0.00034
pz,0,0.00000,11,0.00034
yv,0,0.00000,11,0.00034
vy,0,0.00000,10,0.00031
ky,0,0.00000,9,0.00028
qn,0,0.00000,9,0.00028
wy,0,0.00000,9,0.00028
yf,0,0.00000,9,0.00028
bx,0,0.00000,8,0.00025
jh,0,0.00000,8,0.00025
jw,0,0.00000,8,0.00025
qh,0,0.00000,8,0.00025
xd,0,0.00000,8,0.00025
qp,0,0.00000,7,0.00022
zl,0,0.00000,7,0.00022
zu,0,0.00000,7,0.00022
zz,0,0.00000,7,0.00022
aq,0,0.00000,6,0.00019
xh,0,0.00000,6,0.00019
kk,0,0.00000,5,0.00016
qe,0,0.00000,5,0.00016
uy,0,0.00000,5,0.00016
yy,0,0.00000,5,0.00016
fk,0,0.00000,4,0.00013
fz,0,0.00000,4,0.00013
gx,0,0.00000,4,0.00013
hv,0,0.00000,4,0.00013
ih,0,0.00000,4,0.00013
jk,0,0.00000,4,0.00013
rx,0,0.00000,4,0.00013
tj,0,0.00000,4,0.00013
uj,0,0.00000,4,0.00013
