keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
_wofq,snail,jkxyb,gucpz,mhetr,vd___,snailmhetr,1194.962728,17.36%,←000.54%,37.94%,←000.36%,58240167657.98,←000.30%,←001.81%,1.72,←001.04%,1.73,1.72,08.01% │ 09.62% │ 12.48% │ 11.37% │ 08.59%,08.15% │ 11.90% │ 12.11% │ 09.32% │ 08.45%,06.68% │ 09.93% │ 16.02% │ 11.48% │ 05.99%,05.73% │ 11.28% │ 15.30% │ 10.94% │ 06.66%,→005.22% │ ←003.24% │ ←003.09% │ →004.44% │ ←005.41%,25.18%,62.46%,12.36%,→001.70% │ →000.41% │ ←008.27%,50.07%,49.93%,50.09%,49.91%,29163250542.55,29076917115.43,8652068188,8620942265,6552789795,1503559893,1495510455,3660119174,3594990686
_wofj,snail,zkxyb,mucgq,phetr,vd___,snailphetr,1194.876418,17.41%,→000.27%,37.77%,←000.48%,58365994478.25,←000.30%,←002.13%,1.73,←001.20%,1.74,1.72,07.85% │ 09.60% │ 12.48% │ 11.37% │ 08.78%,08.57% │ 11.83% │ 12.11% │ 09.10% │ 08.33%,06.58% │ 09.93% │ 16.02% │ 11.48% │ 06.12%,05.83% │ 11.28% │ 15.30% │ 10.85% │ 06.63%,→005.72% │ ←005.58% │ ←003.05% │ →003.91% │ ←002.48%,26.07%,61.74%,12.19%,→005.87% │ ←001.91% │ ←006.00%,50.08%,49.92%,50.12%,49.88%,29227066081.93,29138928396.32,8657094520,8615915933,6524683813,1501996332,1506076529,3680041180,3603174662
_ucpj,lread,wxkyf,qbngv,stoih,zm___,lreadstoih,1194.860186,18.22%,←002.08%,38.03%,→000.55%,58706923101.70,→001.09%,→001.88%,1.72,→000.96%,1.71,1.73,07.75% │ 09.72% │ 11.73% │ 11.76% │ 08.76%,08.73% │ 12.10% │ 12.23% │ 09.67% │ 07.54%,05.96% │ 09.50% │ 16.04% │ 12.12% │ 06.24%,06.68% │ 13.02% │ 15.05% │ 09.64% │ 05.76%,←002.75% │ ←000.54% │ →004.05% │ →002.82% │ ←000.32%,24.37%,63.25%,12.37%,→034.17% │ →005.16% │ ←197.58%,49.73%,50.27%,49.86%,50.14%,29192485688.72,29514437412.98,8612559328,8660451125,6568441391,1589837397,1557478295,3585458538,3653999726
_mpby,lread,fxvcq,zuogj,htins,kw___,lreadhtins,1194.817666,20.01%,←001.31%,35.32%,→000.74%,58928813528.80,←001.01%,→002.90%,1.81,→001.76%,1.79,1.82,08.35% │ 08.86% │ 12.06% │ 12.67% │ 08.30%,08.33% │ 12.02% │ 11.99% │ 09.40% │ 08.01%,06.45% │ 09.32% │ 15.19% │ 13.22% │ 05.63%,05.55% │ 13.26% │ 15.15% │ 09.54% │ 06.68%,←004.25% │ →005.76% │ ←000.64% │ ←005.47% │ →000.35%,24.87%,63.12%,12.01%,→030.56% │ →001.76% │ ←171.95%,50.25%,49.75%,49.82%,50.18%,29612985080.22,29315828448.58,8604579160,8668431293,6101027804,1739078618,1716651661,3796655077,3910216774
_vcgk,satih,qypux,bdflz,moenr,wj___,satihmoenr,1194.684594,17.75%,→001.58%,38.15%,→000.39%,58766896372.78,→000.56%,←000.13%,1.72,←000.38%,1.72,1.71,07.77% │ 10.78% │ 10.64% │ 12.24% │ 08.43%,08.54% │ 12.18% │ 10.69% │ 10.80% │ 07.94%,06.55% │ 11.05% │ 14.27% │ 12.42% │ 05.62%,05.91% │ 11.61% │ 14.16% │ 11.76% │ 06.66%,→002.06% │ →000.20% │ →000.43% │ ←000.50% │ →001.31%,23.69%,64.68%,11.63%,→044.06% │ ←001.69% │ ←203.95%,49.86%,50.14%,49.90%,50.10%,29300652175.49,29466244197.29,8619453390,8653557063,6589725389,1521195125,1545582616,3611429460,3606744806
_bumy,laerd,wzkcx,jgnpq,htios,vf___,laerdhtios,1194.621673,19.64%,←003.04%,36.22%,→001.39%,57822967426.94,→001.62%,→000.56%,1.78,←000.65%,1.78,1.77,07.87% │ 10.00% │ 11.50% │ 11.56% │ 08.66%,08.99% │ 11.41% │ 12.63% │ 09.64% │ 07.75%,05.96% │ 10.02% │ 15.49% │ 12.46% │ 05.72%,05.99% │ 13.03% │ 15.08% │ 09.71% │ 06.55%,←001.66% │ ←003.73% │ →008.93% │ ←001.32% │ →003.64%,24.84%,63.02%,12.14%,→017.23% │ →006.52% │ ←085.97%,49.59%,50.41%,49.65%,50.35%,28675174898.86,29147792528.08,8576212555,8696797898,6255433421,1721246399,1670519127,3765703108,3786763126
_kfcw,daerl,pqbuj,xgnyv,sioth,zm___,daerlsioth,1194.566766,18.20%,←001.58%,37.68%,→001.25%,58798257542.51,→000.81%,→001.59%,1.73,→000.25%,1.73,1.73,07.80% │ 08.85% │ 11.39% │ 12.72% │ 09.03%,08.89% │ 12.09% │ 11.87% │ 09.48% │ 07.88%,05.97% │ 09.12% │ 15.78% │ 12.64% │ 06.19%,06.77% │ 12.24% │ 15.05% │ 10.50% │ 05.76%,→000.98% │ →006.61% │ →004.12% │ ←005.26% │ ←001.66%,23.87%,63.72%,12.42%,→032.29% │ →005.66% │ ←189.48%,49.80%,50.20%,49.69%,50.31%,29278869376.71,29519388165.80,8582161662,8690848791,6507866279,1584036537,1559440818,3620752338,3679281038
_kfcw,daerl,bjpuq,xyngv,stioh,zm___,daerlstioh,1194.530998,18.20%,←001.58%,37.68%,→001.25%,58515851743.07,→001.16%,→001.59%,1.73,→000.25%,1.73,1.73,07.05% │ 09.03% │ 12.05% │ 12.72% │ 08.87%,08.88% │ 12.05% │ 12.57% │ 09.23% │ 07.57%,05.44% │ 09.25% │ 16.30% │ 12.64% │ 06.06%,06.77% │ 13.10% │ 15.08% │ 09.61% │ 05.76%,→006.87% │ →002.21% │ →004.17% │ ←005.55% │ →000.08%,24.68%,63.04%,12.28%,→035.45% │ →003.75% │ ←187.13%,49.71%,50.29%,49.69%,50.31%,29086653855.32,29429197887.75,8582161662,8690848791,6507866279,1584036537,1559440818,3620752338,3679281038
_wofq,snail,jkxyb,mucpz,ghetr,vd___,snailghetr,1194.508160,17.37%,←000.49%,37.94%,←000.36%,58330639592.24,→000.01%,←001.81%,1.72,←001.04%,1.73,1.72,07.99% │ 09.61% │ 12.46% │ 11.35% │ 08.58%,08.30% │ 11.85% │ 12.19% │ 09.28% │ 08.39%,06.68% │ 09.93% │ 16.02% │ 11.48% │ 05.99%,05.73% │ 11.28% │ 15.30% │ 10.94% │ 06.66%,→004.75% │ ←003.58% │ ←002.20% │ →004.17% │ ←003.43%,26.03%,61.63%,12.34%,→008.16% │ ←002.00% │ ←008.29%,50.00%,50.00%,50.09%,49.91%,29163250542.55,29167389049.69,8652068188,8620942265,6552789795,1503559893,1496219540,3660119174,3594990686
_wofj,snail,xkqyb,mucpz,ghetr,vd___,snailghetr,1194.485490,17.24%,→000.99%,37.94%,←000.36%,58345262627.21,←000.04%,←001.81%,1.72,←001.04%,1.73,1.72,07.94% │ 09.61% │ 12.32% │ 11.36% │ 08.78%,08.29% │ 11.84% │ 12.19% │ 09.27% │ 08.39%,06.64% │ 09.93% │ 15.93% │ 11.48% │ 06.12%,05.73% │ 11.28% │ 15.30% │ 10.94% │ 06.66%,→005.42% │ ←003.58% │ ←001.10% │ →004.06% │ ←005.87%,26.20%,61.64%,12.16%,→006.86% │ ←002.06% │ ←005.42%,50.01%,49.99%,50.09%,49.91%,29177873577.52,29167389049.69,8652068188,8620942265,6552789795,1481454437,1496219540,3660119174,3594990686
_wofx,snail,jkqyb,mucpz,ghetr,vd___,snailghetr,1194.472493,17.34%,←000.13%,37.94%,←000.36%,58358999796.79,←000.08%,←001.81%,1.72,←001.04%,1.73,1.72,07.99% │ 09.60% │ 12.34% │ 11.36% │ 08.72%,08.29% │ 11.84% │ 12.19% │ 09.27% │ 08.39%,06.68% │ 09.93% │ 15.93% │ 11.48% │ 06.08%,05.73% │ 11.28% │ 15.30% │ 10.94% │ 06.66%,→004.75% │ ←003.58% │ ←001.28% │ →004.03% │ ←005.17%,26.16%,61.62%,12.22%,→007.10% │ ←002.06% │ ←006.39%,50.02%,49.98%,50.09%,49.91%,29191610747.10,29167389049.69,8652068188,8620942265,6552789795,1498176393,1496219540,3660119174,3594990686
_vcgk,satih,xbpuj,ydflz,moenr,wq___,satihmoenr,1194.445775,17.35%,←001.30%,38.11%,→000.21%,58592261448.79,←001.24%,←001.92%,1.72,←001.53%,1.73,1.71,07.90% │ 10.86% │ 10.66% │ 12.39% │ 08.50%,08.94% │ 11.93% │ 10.19% │ 10.76% │ 07.87%,06.64% │ 10.97% │ 14.27% │ 12.42% │ 05.66%,06.00% │ 11.48% │ 14.16% │ 11.76% │ 06.66%,←000.31% │ ←000.96% │ ←004.57% │ ←003.83% │ →004.85%,24.03%,64.42%,11.54%,→045.06% │ ←004.84% │ ←222.87%,50.31%,49.69%,49.95%,50.05%,29476831345.76,29115430103.03,8627516549,8645493904,6582256352,1508139320,1488845065,3647145050,3578498253
_mpby,lread,fxvcq,juogz,htins,kw___,lreadhtins,1194.400373,20.01%,←001.31%,35.32%,→000.74%,58934542996.72,←000.99%,→002.90%,1.81,→001.76%,1.79,1.82,08.35% │ 08.86% │ 12.06% │ 12.67% │ 08.30%,08.46% │ 12.04% │ 11.98% │ 09.40% │ 07.88%,06.45% │ 09.32% │ 15.19% │ 13.22% │ 05.63%,05.66% │ 13.26% │ 15.15% │ 09.54% │ 06.58%,←006.02% │ →005.76% │ ←000.67% │ ←005.30% │ →001.86%,24.88%,63.12%,12.01%,→030.60% │ →001.77% │ ←171.95%,50.25%,49.75%,49.82%,50.18%,29612985080.22,29321557916.50,8604579160,8668431293,6101027804,1739078618,1716651661,3796655077,3910216774
_wofj,snail,zkxyb,pucgq,mhetr,vd___,snailmhetr,1194.187658,17.32%,←000.79%,37.77%,←000.48%,58265207458.13,←000.65%,←002.13%,1.73,←001.20%,1.74,1.72,07.86% │ 09.62% │ 12.50% │ 11.39% │ 08.79%,08.37% │ 11.86% │ 12.04% │ 09.13% │ 08.43%,06.58% │ 09.93% │ 16.02% │ 11.48% │ 06.12%,05.83% │ 11.28% │ 15.30% │ 10.85% │ 06.63%,→006.76% │ ←005.32% │ ←003.83% │ →004.02% │ ←005.06%,25.41%,62.38%,12.21%,→000.66% │ ←000.17% │ ←005.99%,50.16%,49.84%,50.12%,49.88%,29227066081.93,29038141376.20,8657094520,8615915933,6524683813,1501996332,1490217600,3680041180,3603174662
_bumy,laerd,wqkcz,xgnpj,htios,vf___,laerdhtios,1194.150594,19.73%,←002.43%,36.17%,→001.75%,57932347843.75,→002.37%,→001.38%,1.78,←000.29%,1.78,1.78,07.86% │ 09.92% │ 11.57% │ 11.53% │ 08.53%,08.92% │ 11.43% │ 12.64% │ 09.67% │ 07.94%,05.96% │ 09.99% │ 15.49% │ 12.46% │ 05.66%,05.95% │ 13.03% │ 15.08% │ 09.71% │ 06.68%,→000.98% │ ←002.57% │ →008.50% │ ←000.85% │ →004.40%,25.06%,62.99%,11.95%,→017.63% │ →006.90% │ ←081.99%,49.40%,50.60%,49.56%,50.44%,28618856416.90,29313491426.85,8560302930,8712707523,6248072275,1724627059,1683753233,3753703933,3806123447
_kwcf,laerd,bjpux,zyogv,stinh,qm___,laerdstinh,1193.953244,18.55%,←001.16%,37.64%,→000.89%,58496821472.34,←000.63%,→000.74%,1.73,←000.11%,1.73,1.73,08.01% │ 08.86% │ 11.58% │ 12.92% │ 08.79%,08.73% │ 12.21% │ 12.29% │ 09.08% │ 07.53%,05.89% │ 09.25% │ 15.81% │ 12.64% │ 06.20%,06.68% │ 13.10% │ 15.15% │ 09.54% │ 05.76%,←006.39% │ →002.52% │ →005.75% │ ←005.78% │ ←000.73%,25.06%,62.32%,12.62%,→033.62% │ →001.78% │ ←177.70%,50.16%,49.84%,49.78%,50.22%,29340466077.82,29156355394.52,8598071287,8674939166,6502247745,1611602369,1593142556,3639241353,3666410557
_bumy,laerd,wqkcz,jgnpx,htios,vf___,laerdhtios,1193.893090,19.73%,←002.43%,36.17%,→001.75%,57927389852.96,→002.35%,→001.38%,1.78,←000.29%,1.78,1.78,07.86% │ 09.92% │ 11.57% │ 11.53% │ 08.53%,08.97% │ 11.43% │ 12.65% │ 09.66% │ 07.88%,05.96% │ 09.99% │ 15.49% │ 12.46% │ 05.66%,05.99% │ 13.03% │ 15.08% │ 09.71% │ 06.64%,→000.32% │ ←002.70% │ →008.54% │ ←000.85% │ →004.95%,25.07%,62.97%,11.95%,→017.69% │ →006.85% │ ←082.00%,49.40%,50.60%,49.56%,50.44%,28618856416.90,29308533436.06,8560302930,8712707523,6248072275,1724627059,1683753233,3753703933,3806123447
_mpby,lread,fjvcx,quogz,htins,kw___,lreadhtins,1193.833248,20.08%,←002.22%,35.31%,→000.22%,58970150825.21,←002.05%,→002.33%,1.81,→001.71%,1.79,1.82,08.35% │ 08.89% │ 12.11% │ 12.71% │ 08.45%,08.26% │ 12.05% │ 11.91% │ 09.39% │ 07.87%,06.45% │ 09.36% │ 15.19% │ 13.22% │ 05.72%,05.53% │ 13.26% │ 15.15% │ 09.54% │ 06.58%,←006.04% │ →005.37% │ ←001.61% │ ←005.51% │ ←002.29%,24.65%,63.15%,12.20%,→029.49% │ →001.47% │ ←178.13%,50.51%,49.49%,49.95%,50.05%,29784656539.14,29185494286.07,8627130360,8645880093,6098658663,1753524823,1715449196,3809134727,3900106265
_kwcf,laerd,bjpux,qyogv,stinh,zm___,laerdstinh,1193.656771,18.59%,←000.79%,37.64%,→000.89%,58496235309.15,←000.63%,→000.74%,1.73,←000.11%,1.73,1.73,08.01% │ 08.86% │ 11.58% │ 12.92% │ 08.79%,08.73% │ 12.21% │ 12.29% │ 09.08% │ 07.53%,05.89% │ 09.25% │ 15.81% │ 12.64% │ 06.20%,06.68% │ 13.10% │ 15.15% │ 09.54% │ 05.76%,←006.39% │ →002.52% │ →005.77% │ ←005.77% │ ←000.78%,25.01%,62.32%,12.67%,→033.38% │ →001.77% │ ←173.25%,50.16%,49.84%,49.78%,50.22%,29340466077.82,29155769231.33,8598071287,8674939166,6502247745,1611602369,1599033686,3639241353,3666410557
_bucp,laerd,wxkfj,qmngz,htois,vy___,laerdhtois,1193.654773,18.52%,←001.90%,37.64%,→000.89%,58565892200.51,→001.11%,→000.74%,1.73,←000.11%,1.73,1.73,07.98% │ 10.03% │ 11.46% │ 11.42% │ 08.84%,08.64% │ 12.03% │ 12.24% │ 09.59% │ 07.79%,05.96% │ 10.08% │ 15.49% │ 12.04% │ 06.20%,05.86% │ 13.10% │ 15.05% │ 09.64% │ 06.58%,←002.45% │ ←004.61% │ →006.39% │ →005.04% │ ←002.27%,26.48%,63.08%,10.44%,→014.08% │ →004.14% │ ←072.54%,49.72%,50.28%,49.78%,50.22%,29119100092.45,29446792108.06,8598071287,8674939166,6502247745,1614356623,1584248732,3639241353,3666410557
_zgpy,rtehc,qmvlk,wuofx,dians,jb___,rtehcdians,1193.439157,16.88%,←000.45%,38.55%,←000.50%,58573045336.85,←002.48%,←000.03%,1.71,→000.33%,1.70,1.71,08.01% │ 10.00% │ 12.19% │ 11.97% │ 08.44%,08.16% │ 11.89% │ 11.72% │ 09.58% │ 08.04%,06.63% │ 11.53% │ 15.10% │ 11.09% │ 05.78%,05.74% │ 11.99% │ 15.83% │ 09.68% │ 06.64%,→000.36% │ ←004.34% │ ←003.98% │ ←000.72% │ ←003.49%,24.62%,62.08%,13.30%,→053.83% │ ←005.14% │ ←382.35%,50.61%,49.39%,50.12%,49.88%,29645047424.01,28927997912.84,8658039380,8614971073,6659338758,1460910304,1454344654,3574822471,3573738426
_wofj,snail,xkzyb,gmcpq,uhetr,vd___,snailuhetr,1193.385030,17.52%,→001.43%,37.77%,←000.48%,58429559029.30,←000.17%,←002.13%,1.73,←001.20%,1.74,1.72,07.92% │ 09.59% │ 12.40% │ 11.36% │ 08.77%,08.69% │ 11.46% │ 12.14% │ 09.28% │ 08.38%,06.64% │ 09.93% │ 15.96% │ 11.48% │ 06.12%,05.91% │ 11.11% │ 15.30% │ 10.94% │ 06.63%,→005.45% │ ←003.34% │ ←002.16% │ →000.94% │ ←000.90%,24.94%,62.88%,12.19%,←002.62% │ →001.95% │ ←006.50%,50.04%,49.96%,50.12%,49.88%,29239919990.78,29189639038.52,8657094520,8615915933,6524683813,1501996332,1523791502,3680041180,3603174662
_kwcf,laerd,bjpuz,xyogv,stinh,qm___,laerdstinh,1193.246374,18.45%,←000.15%,37.77%,→001.14%,58501578240.88,←000.17%,→001.28%,1.73,→000.10%,1.73,1.73,08.01% │ 08.87% │ 11.59% │ 12.90% │ 08.68%,08.81% │ 12.25% │ 12.29% │ 09.08% │ 07.53%,05.89% │ 09.25% │ 15.81% │ 12.64% │ 06.14%,06.74% │ 13.10% │ 15.15% │ 09.54% │ 05.76%,←006.40% │ →002.39% │ →005.71% │ ←005.31% │ →001.43%,25.11%,62.41%,12.48%,→034.04% │ →001.78% │ ←173.55%,50.04%,49.96%,49.71%,50.29%,29276269713.82,29225308527.06,8587187994,8685822459,6524458525,1594749607,1592310725,3618325230,3665115900
_pmbg,lread,wvjcz,kunyq,hoits,xf___,lreadhoits,1193.156097,20.08%,←000.25%,36.20%,→001.06%,59538504170.82,←000.25%,→001.22%,1.78,→000.13%,1.78,1.78,07.58% │ 09.46% │ 11.68% │ 12.96% │ 08.37%,08.02% │ 12.51% │ 12.11% │ 09.54% │ 07.76%,05.96% │ 09.75% │ 14.80% │ 13.22% │ 06.00%,05.62% │ 12.53% │ 15.08% │ 10.50% │ 06.55%,→002.28% │ →000.81% │ →003.53% │ ←003.57% │ ←004.47%,24.89%,64.09%,11.02%,→032.59% │ →000.20% │ ←168.28%,50.06%,49.94%,49.73%,50.27%,29806489266.02,29732014904.80,8590691036,8682319417,6252592074,1736706445,1732343201,3754377538,3800930043
_mpby,lread,fjvcx,qungz,htois,kw___,lreadhtois,1193.087425,20.08%,←002.30%,35.31%,→000.22%,59315269050.15,←000.86%,→002.33%,1.81,→001.71%,1.79,1.82,08.30% │ 08.84% │ 12.04% │ 12.64% │ 08.40%,08.21% │ 12.44% │ 11.91% │ 09.34% │ 07.88%,06.45% │ 09.36% │ 15.19% │ 13.22% │ 05.72%,05.53% │ 13.26% │ 15.05% │ 09.64% │ 06.58%,←005.29% │ →005.41% │ ←001.05% │ ←001.61% │ ←002.34%,24.86%,63.19%,11.95%,→031.15% │ →002.73% │ ←194.40%,50.21%,49.79%,49.95%,50.05%,29784656539.14,29530612511.01,8627130360,8645880093,6098658663,1753524823,1714093061,3809134727,3900106265
_mpby,lread,fjvcx,zungq,htois,kw___,lreadhtois,1192.802620,20.08%,←002.30%,35.31%,→000.22%,59292734972.17,←000.94%,→002.33%,1.81,→001.71%,1.79,1.82,08.30% │ 08.84% │ 12.04% │ 12.64% │ 08.40%,08.28% │ 12.42% │ 11.91% │ 09.34% │ 07.82%,06.45% │ 09.36% │ 15.19% │ 13.22% │ 05.72%,05.55% │ 13.26% │ 15.05% │ 09.64% │ 06.55%,←006.20% │ →005.35% │ ←001.08% │ ←001.81% │ ←001.55%,24.84%,63.21%,11.96%,→031.02% │ →002.71% │ ←194.40%,50.23%,49.77%,49.95%,50.05%,29784656539.14,29508078433.03,8627130360,8645880093,6098658663,1753524823,1714093061,3809134727,3900106265
_wofx,snail,jkzyb,gmcpq,uhetr,vd___,snailuhetr,1192.741811,17.61%,→000.33%,37.77%,←000.48%,58443281940.92,←000.22%,←002.13%,1.73,←001.20%,1.74,1.72,07.98% │ 09.59% │ 12.42% │ 11.36% │ 08.71%,08.69% │ 11.46% │ 12.14% │ 09.28% │ 08.38%,06.68% │ 09.93% │ 15.96% │ 11.48% │ 06.08%,05.91% │ 11.11% │ 15.30% │ 10.94% │ 06.63%,→004.77% │ ←003.34% │ ←002.35% │ →000.91% │ ←000.23%,24.90%,62.86%,12.24%,←002.35% │ →001.95% │ ←007.47%,50.05%,49.95%,50.12%,49.88%,29253642902.40,29189639038.52,8657094520,8615915933,6524683813,1518694326,1523791502,3680041180,3603174662
_cpmy,lread,wjvgx,zuobq,hints,kf___,lreadhints,1192.466384,20.17%,←000.67%,36.07%,→000.47%,59332290207.70,←000.65%,→001.79%,1.78,→001.03%,1.77,1.79,07.49% │ 09.49% │ 12.05% │ 12.78% │ 08.34%,07.98% │ 12.69% │ 12.32% │ 09.17% │ 07.68%,05.96% │ 10.09% │ 15.19% │ 12.92% │ 05.72%,05.55% │ 12.55% │ 15.05% │ 10.41% │ 06.55%,→002.46% │ ←003.52% │ →002.17% │ ←000.78% │ ←004.49%,25.71%,63.48%,10.81%,→010.83% │ →002.71% │ ←065.48%,50.16%,49.84%,49.88%,50.12%,29762018498.32,29570271709.38,8616062370,8656948083,6230326728,1747505101,1735880705,3754634952,3822937975
_wpdx,raeng,zjkyc,qusmb,hitol,vf___,raenghitol,1192.462306,19.36%,→000.27%,37.36%,←001.20%,58661072492.65,→000.22%,←000.45%,1.74,→000.55%,1.74,1.75,08.23% │ 09.82% │ 10.80% │ 12.59% │ 08.50%,08.41% │ 12.99% │ 10.56% │ 10.18% │ 07.92%,06.66% │ 10.19% │ 14.86% │ 13.02% │ 05.57%,05.86% │ 12.55% │ 15.24% │ 10.16% │ 05.89%,←004.01% │ →003.52% │ ←002.28% │ →003.08% │ ←001.04%,25.79%,61.02%,13.19%,→040.00% │ ←005.90% │ ←106.75%,49.94%,50.06%,50.30%,49.70%,29297748488.87,29363324003.78,8687981030,8585029423,6452971448,1669389718,1673878136,3685772583,3669155624
_wofx,snail,jkqyb,gmcpz,uhetr,vd___,snailuhetr,1192.360617,17.44%,→001.10%,37.94%,←000.36%,58402368341.46,→000.07%,←001.81%,1.72,←001.04%,1.73,1.72,07.98% │ 09.60% │ 12.33% │ 11.35% │ 08.71%,08.61% │ 11.47% │ 12.22% │ 09.29% │ 08.42%,06.68% │ 09.93% │ 15.93% │ 11.48% │ 06.08%,05.91% │ 11.11% │ 15.30% │ 10.94% │ 06.66%,→005.23% │ ←003.32% │ ←000.94% │ →001.04% │ ←001.21%,24.94%,62.86%,12.20%,←001.92% │ →002.07% │ ←006.56%,49.98%,50.02%,50.09%,49.91%,29191610747.10,29210757594.36,8652068188,8620942265,6552789795,1498176393,1514771998,3660119174,3594990686
_wpdj,raeng,qxkyc,zusmb,hitol,vf___,raenghitol,1192.284002,19.41%,→001.32%,37.44%,←001.08%,58595816981.18,→000.52%,←000.13%,1.74,→000.69%,1.73,1.75,08.20% │ 09.78% │ 10.78% │ 12.60% │ 08.51%,08.49% │ 12.93% │ 10.58% │ 10.21% │ 07.93%,06.63% │ 10.15% │ 14.86% │ 13.02% │ 05.61%,05.89% │ 12.55% │ 15.24% │ 10.16% │ 05.89%,←003.46% │ →004.20% │ ←001.93% │ →002.60% │ ←000.27%,25.83%,61.05%,13.12%,→039.78% │ ←005.52% │ ←104.81%,49.87%,50.13%,50.27%,49.73%,29220806383.26,29375010597.92,8682954698,8590055755,6467009232,1665005451,1687264338,3672884676,3668005747
_mpby,lread,fxvcj,qungz,htois,kw___,lreadhtois,1192.130633,20.08%,←002.30%,35.31%,→000.22%,59321788259.12,←000.88%,→002.33%,1.81,→001.71%,1.79,1.82,08.30% │ 08.80% │ 12.03% │ 12.65% │ 08.44%,08.21% │ 12.44% │ 11.91% │ 09.34% │ 07.88%,06.45% │ 09.32% │ 15.19% │ 13.22% │ 05.76%,05.53% │ 13.26% │ 15.05% │ 09.64% │ 06.58%,←005.28% │ →005.78% │ ←001.03% │ ←001.69% │ ←002.79%,24.85%,63.21%,11.94%,→031.21% │ →002.66% │ ←194.25%,50.22%,49.78%,49.95%,50.05%,29791175748.11,29530612511.01,8627130360,8645880093,6098658663,1753524823,1714093061,3809134727,3900106265
_kpcw,daerl,gjbuq,zmnyv,sitoh,xf___,daerlsitoh,1192.122015,19.52%,←000.30%,37.24%,→001.78%,58466922415.51,→000.36%,→000.19%,1.75,←001.21%,1.76,1.73,07.74% │ 09.00% │ 11.68% │ 12.66% │ 08.82%,08.91% │ 12.27% │ 12.40% │ 08.83% │ 07.69%,05.87% │ 09.25% │ 15.74% │ 12.64% │ 06.06%,06.77% │ 12.38% │ 16.28% │ 09.26% │ 05.76%,←000.72% │ ←001.94% │ →005.81% │ ←003.22% │ →000.94%,24.79%,63.20%,12.01%,→034.98% │ →003.88% │ ←222.22%,49.91%,50.09%,49.55%,50.45%,29180316948.52,29286605466.99,8558774956,8714235497,6432336572,1688199609,1683104048,3684310600,3691252483
_wpdx,raeng,qjkyc,zusmb,hitol,vf___,raenghitol,1192.118263,19.37%,→001.75%,37.44%,←001.08%,58596119498.51,→000.52%,←000.13%,1.74,→000.69%,1.73,1.75,08.20% │ 09.81% │ 10.76% │ 12.60% │ 08.50%,08.49% │ 12.93% │ 10.58% │ 10.21% │ 07.93%,06.63% │ 10.19% │ 14.86% │ 13.02% │ 05.57%,05.89% │ 12.55% │ 15.24% │ 10.16% │ 05.89%,←003.46% │ →003.91% │ ←001.75% │ →002.59% │ ←000.15%,25.80%,61.04%,13.16%,→039.95% │ ←005.48% │ ←105.72%,49.87%,50.13%,50.27%,49.73%,29221108900.59,29375010597.92,8682954698,8590055755,6467009232,1657811665,1687264338,3672884676,3668005747
_mpbf,rlead,zgkcx,vyowj,hints,qu___,rleadhints,1192.104939,18.93%,→000.35%,36.89%,→000.56%,59543790201.53,←001.12%,→001.80%,1.76,→000.95%,1.75,1.76,08.14% │ 09.24% │ 11.62% │ 12.71% │ 08.57%,08.61% │ 12.21% │ 11.95% │ 09.18% │ 07.77%,06.66% │ 08.92% │ 14.86% │ 13.22% │ 06.20%,05.86% │ 12.07% │ 15.05% │ 10.49% │ 06.68%,←004.83% │ ←000.63% │ →002.80% │ ←004.07% │ →000.45%,24.14%,64.20%,11.66%,→025.30% │ ←000.57% │ ←099.33%,50.28%,49.72%,49.86%,50.14%,29937840168.12,29605950033.41,8612457573,8660552880,6372638917,1632112586,1637778438,3683880043,3751380695
_cpmy,lread,wxvgj,zuobq,hints,kf___,lreadhints,1191.997231,20.17%,←000.67%,36.07%,→000.47%,59343544672.04,←000.69%,→001.79%,1.78,→001.03%,1.77,1.79,07.49% │ 09.46% │ 12.05% │ 12.80% │ 08.37%,07.98% │ 12.68% │ 12.32% │ 09.17% │ 07.68%,05.96% │ 10.05% │ 15.19% │ 12.92% │ 05.76%,05.55% │ 12.55% │ 15.05% │ 10.41% │ 06.55%,→002.46% │ ←003.23% │ →002.19% │ ←000.91% │ ←004.87%,25.70%,63.49%,10.81%,→010.88% │ →002.63% │ ←065.52%,50.17%,49.83%,49.88%,50.12%,29773272962.66,29570271709.38,8616062370,8656948083,6230326728,1747505101,1735880705,3754634952,3822937975
