keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
gpmdx,coenr,___wz,jylvq,hitas,bufk_,satihrneoc,1127.587925,18.49%,←000.85%,37.47%,→001.93%,59257180812.24,→000.28%,→002.66%,1.74,→000.55%,1.73,1.74,07.60% │ 09.58% │ 10.93% │ 12.25% │ 09.57%,09.28% │ 12.11% │ 11.49% │ 09.47% │ 07.72%,05.38% │ 09.71% │ 14.57% │ 13.00% │ 06.85%,06.53% │ 12.07% │ 15.25% │ 10.09% │ 06.55%,→001.56% │ ←001.15% │ →004.84% │ ←001.15% │ ←003.13%,23.35%,65.04%,11.61%,←067.80% │ ←004.52% │ →078.42%,49.93%,50.07%,49.51%,50.49%,29587747950.59,29669432861.65,8552279306,8720731147,6471732295,1603887029,1590372775,3618723029,3717444331
_mcup,lnead,wjxkz,byr__,hitos,qfvg_,lneadhitos,1127.458173,17.65%,←000.00%,39.16%,→001.34%,57733612900.87,→000.68%,←002.19%,1.69,←002.45%,1.71,1.67,07.85% │ 09.49% │ 11.38% │ 11.84% │ 09.27%,09.36% │ 11.19% │ 12.39% │ 09.66% │ 07.56%,05.96% │ 10.32% │ 15.49% │ 11.80% │ 06.10%,06.40% │ 11.48% │ 16.40% │ 09.61% │ 06.45%,←003.85% │ →001.77% │ →008.18% │ ←005.75% │ →000.98%,25.01%,63.94%,11.05%,←017.58% │ ←000.16% │ →035.89%,49.83%,50.17%,49.66%,50.34%,28767873231.83,28965739669.04,8578448966,8694561487,6764891214,1524391544,1524377398,3559708027,3483300414
_mucp,lnead,wjkqz,xgs__,hitor,vfby_,lneadhitor,1126.730000,17.65%,→001.55%,39.19%,→001.70%,58109493772.82,→000.75%,←001.29%,1.69,←002.08%,1.71,1.67,07.78% │ 09.35% │ 11.81% │ 11.72% │ 09.15%,08.77% │ 11.64% │ 12.60% │ 09.38% │ 07.80%,05.96% │ 10.32% │ 15.49% │ 11.70% │ 06.10%,05.95% │ 11.82% │ 16.86% │ 09.26% │ 06.53%,→000.34% │ →000.26% │ →006.24% │ ←000.70% │ ←004.33%,22.79%,64.46%,12.75%,←049.01% │ →001.54% │ →050.98%,49.81%,50.19%,49.57%,50.43%,28945371184.47,29164122588.35,8562539341,8710471112,6769597180,1512493014,1536275161,3541675296,3496627179
bpscx,ltaih,___gj,qufkz,dneor,wmvy_,ltaihdneor,1126.306273,18.86%,→001.19%,36.90%,→001.54%,59081972036.07,←001.03%,→002.81%,1.76,→000.98%,1.75,1.76,08.03% │ 09.65% │ 11.81% │ 13.03% │ 07.74%,08.11% │ 12.23% │ 11.50% │ 09.71% │ 08.20%,05.89% │ 10.94% │ 14.72% │ 12.97% │ 05.10%,05.61% │ 12.87% │ 15.23% │ 10.01% │ 06.66%,→002.03% │ →000.62% │ ←002.66% │ ←006.59% │ →004.61%,23.23%,64.86%,11.92%,←116.65% │ →004.30% │ →071.41%,50.26%,49.74%,49.61%,50.39%,29692426269.08,29389545766.99,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
bpscx,ltaih,___gj,zufkq,dneor,wmvy_,ltaihdneor,1126.302431,18.86%,→001.19%,36.90%,→001.54%,59055451443.78,←001.12%,→002.81%,1.76,→000.98%,1.75,1.76,08.03% │ 09.66% │ 11.81% │ 13.04% │ 07.74%,08.15% │ 12.21% │ 11.49% │ 09.71% │ 08.16%,05.89% │ 10.94% │ 14.72% │ 12.97% │ 05.10%,05.64% │ 12.87% │ 15.23% │ 10.01% │ 06.63%,→001.53% │ →000.58% │ ←002.80% │ ←006.82% │ →005.09%,23.21%,64.87%,11.92%,←117.40% │ →004.25% │ →071.40%,50.28%,49.72%,49.61%,50.39%,29692426269.08,29363025174.70,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
juhdb,sital,__vxz,_ygfq,coenr,mpkw_,sitalcoenr,1126.155062,18.40%,←000.23%,38.31%,→000.42%,59032500711.53,←000.56%,←000.47%,1.71,←000.63%,1.72,1.71,08.09% │ 10.66% │ 11.04% │ 11.72% │ 08.64%,08.36% │ 11.96% │ 11.08% │ 10.42% │ 08.04%,06.68% │ 10.37% │ 14.55% │ 12.28% │ 06.02%,05.93% │ 11.41% │ 14.77% │ 11.37% │ 06.63%,←000.62% │ ←002.31% │ →000.42% │ →002.07% │ ←003.38%,23.69%,64.69%,11.62%,←128.44% │ →003.02% │ →081.48%,50.14%,49.86%,49.90%,50.10%,29598787461.36,29433713250.17,8618392047,8654618406,6617864356,1591012296,1587288435,3603383691,3586651608
qgujy,roned,_kcwz,xphmb,satil,_fv__,ronedsatil,1126.089465,18.21%,→000.33%,37.62%,←000.52%,59139978653.42,→000.40%,←002.72%,1.73,←001.60%,1.75,1.72,08.03% │ 10.47% │ 10.71% │ 12.36% │ 08.33%,08.70% │ 12.07% │ 11.06% │ 10.34% │ 07.93%,06.63% │ 10.36% │ 13.60% │ 13.89% │ 05.66%,06.64% │ 12.60% │ 14.55% │ 10.19% │ 05.89%,←001.18% │ ←001.30% │ →003.16% │ ←002.43% │ →004.27%,23.22%,65.72%,11.06%,→036.14% │ ←004.57% │ ←090.84%,49.90%,50.10%,50.13%,49.87%,29511170578.39,29628808075.03,8658833493,8614176960,6498770185,1570370575,1575615489,3703550378,3605579092
qwujg,roned,_kcyz,xmhpb,satil,_fv__,ronedsatil,1125.780950,18.17%,→000.80%,37.62%,←000.52%,59437827358.10,←000.31%,←002.72%,1.73,←001.60%,1.75,1.72,08.02% │ 09.79% │ 10.73% │ 12.58% │ 08.97%,08.66% │ 12.63% │ 11.01% │ 09.73% │ 07.90%,06.63% │ 10.00% │ 13.60% │ 13.90% │ 06.00%,06.64% │ 13.06% │ 14.55% │ 09.73% │ 05.89%,←001.45% │ ←000.61% │ →002.54% │ →000.39% │ ←003.61%,23.18%,65.68%,11.15%,→035.74% │ ←005.05% │ ←094.66%,50.08%,49.92%,50.13%,49.87%,29765520076.00,29672307282.10,8658833493,8614176960,6498770185,1563001839,1575615489,3703550378,3605579092
bpscx,ltaih,___gj,qufkz,dneor,ymvw_,ltaihdneor,1125.731207,18.86%,→001.19%,36.90%,→001.54%,59013105216.39,←001.27%,→002.81%,1.76,→000.98%,1.75,1.76,08.04% │ 09.66% │ 11.82% │ 13.05% │ 07.74%,08.23% │ 12.22% │ 11.46% │ 09.57% │ 08.20%,05.89% │ 10.94% │ 14.72% │ 12.97% │ 05.10%,05.63% │ 12.87% │ 15.23% │ 10.00% │ 06.66%,→002.03% │ ←000.96% │ ←003.13% │ ←006.80% │ →005.89%,23.25%,64.85%,11.90%,←116.60% │ →004.06% │ →071.29%,50.31%,49.69%,49.61%,50.39%,29692426269.08,29320678947.31,8569589272,8703421181,6373979145,1619092599,1638513644,3664004311,3769916199
juhdb,sital,__vxz,_wgfq,coenr,mpky_,sitalcoenr,1125.544056,18.28%,←001.58%,38.31%,→000.42%,59079113417.10,←000.40%,←000.47%,1.71,←000.63%,1.72,1.71,08.08% │ 10.65% │ 11.03% │ 11.71% │ 08.63%,08.35% │ 11.81% │ 11.11% │ 10.61% │ 08.02%,06.68% │ 10.37% │ 14.55% │ 12.28% │ 06.02%,05.93% │ 11.40% │ 14.77% │ 11.38% │ 06.63%,←000.69% │ ←000.46% │ →000.79% │ →000.88% │ ←003.44%,23.52%,64.67%,11.81%,←133.23% │ →003.10% │ →081.85%,50.10%,49.90%,49.90%,50.10%,29598787461.36,29480325955.74,8618392047,8654618406,6617864356,1591012296,1566280739,3603383691,3586651608
gpmdx,coenr,___wz,qylvj,hitas,bufk_,satihrneoc,1125.445802,18.49%,←000.85%,37.47%,→001.93%,59277480894.76,→000.34%,→002.66%,1.74,→000.55%,1.73,1.74,07.60% │ 09.58% │ 10.93% │ 12.25% │ 09.57%,09.08% │ 12.11% │ 11.48% │ 09.49% │ 07.93%,05.38% │ 09.71% │ 14.57% │ 13.00% │ 06.85%,06.40% │ 12.07% │ 15.25% │ 10.09% │ 06.68%,→004.18% │ ←000.98% │ →004.84% │ ←001.13% │ ←005.34%,23.36%,65.03%,11.61%,←067.50% │ ←004.47% │ →078.43%,49.91%,50.09%,49.51%,50.49%,29587747950.59,29689732944.17,8552279306,8720731147,6471732295,1603887029,1590372775,3618723029,3717444331
qbfum,rneoc,_wxyz,kghpj,ltais,vd___,siatlcoenr,1125.295248,17.70%,←000.63%,38.97%,→000.48%,58357175822.45,←001.53%,←002.47%,1.69,←002.05%,1.71,1.68,08.20% │ 10.04% │ 10.18% │ 13.03% │ 08.94%,08.67% │ 13.14% │ 09.92% │ 09.86% │ 08.02%,06.63% │ 10.80% │ 14.35% │ 12.04% │ 06.06%,06.09% │ 14.67% │ 12.95% │ 09.73% │ 06.68%,←002.16% │ ←001.77% │ ←002.54% │ →000.84% │ ←003.12%,23.97%,65.16%,10.86%,←008.38% │ ←003.61% │ →022.25%,50.38%,49.62%,49.88%,50.12%,29400152083.70,28957023738.75,8615831914,8657178539,6732030558,1533768461,1524203212,3581131209,3494737888
qyujg,roned,_kcwz,xmhpb,satil,_fv__,ronedsatil,1125.279542,18.21%,→000.33%,37.62%,←000.52%,59433396541.30,←000.30%,←002.72%,1.73,←001.60%,1.75,1.72,08.01% │ 09.90% │ 10.71% │ 12.48% │ 08.97%,08.66% │ 12.63% │ 11.01% │ 09.73% │ 07.90%,06.63% │ 10.01% │ 13.60% │ 13.89% │ 06.00%,06.64% │ 13.06% │ 14.55% │ 09.73% │ 05.89%,←001.38% │ ←001.77% │ →002.68% │ →001.18% │ ←003.60%,23.32%,65.68%,11.00%,→034.71% │ ←005.04% │ ←090.77%,50.07%,49.93%,50.13%,49.87%,29761089259.20,29672307282.10,8658833493,8614176960,6498770185,1570370575,1575615489,3703550378,3605579092
gpmdz,coenr,___wx,jylvq,hitas,bufk_,satihrneoc,1125.126053,18.56%,←001.63%,37.47%,→001.93%,59260025621.53,→000.27%,→002.66%,1.74,→000.55%,1.73,1.74,07.60% │ 09.60% │ 10.93% │ 12.25% │ 09.55%,09.28% │ 12.11% │ 11.48% │ 09.47% │ 07.72%,05.38% │ 09.71% │ 14.57% │ 13.00% │ 06.85%,06.53% │ 12.07% │ 15.25% │ 10.09% │ 06.55%,→001.55% │ ←001.36% │ →004.82% │ ←001.15% │ ←002.93%,23.24%,65.04%,11.72%,←066.49% │ ←004.53% │ →077.22%,49.93%,50.07%,49.51%,50.49%,29590592759.88,29669432861.65,8552279306,8720731147,6471732295,1616324791,1590372775,3618723029,3717444331
juhdb,sital,__vzx,_ygfq,coenr,mpkw_,sitalcoenr,1125.037151,18.40%,←000.23%,38.31%,→000.42%,59046027276.64,←000.61%,←000.47%,1.71,←000.63%,1.72,1.71,08.08% │ 10.66% │ 11.05% │ 11.65% │ 08.71%,08.35% │ 11.96% │ 11.08% │ 10.42% │ 08.03%,06.68% │ 10.37% │ 14.55% │ 12.22% │ 06.08%,05.93% │ 11.41% │ 14.77% │ 11.37% │ 06.63%,←000.62% │ ←002.34% │ →000.29% │ →002.64% │ ←004.25%,23.68%,64.69%,11.63%,←128.44% │ →002.98% │ →081.37%,50.15%,49.85%,49.90%,50.10%,29612314026.47,29433713250.17,8618392047,8654618406,6617864356,1591012296,1587288435,3603383691,3586651608
qbmuf,rneoc,_wzyx,kghpj,ltais,vd___,siatlcoenr,1125.017690,17.70%,←000.63%,38.97%,→000.48%,58282540216.19,←001.27%,←002.47%,1.69,←002.05%,1.71,1.68,08.29% │ 10.02% │ 10.38% │ 13.14% │ 08.48%,08.68% │ 13.16% │ 09.94% │ 09.88% │ 08.03%,06.63% │ 10.80% │ 14.70% │ 12.04% │ 05.71%,06.09% │ 14.67% │ 12.95% │ 09.73% │ 06.68%,←003.18% │ ←001.45% │ ←004.47% │ →000.10% │ →002.26%,23.82%,65.32%,10.86%,←006.81% │ ←003.83% │ →022.54%,50.32%,49.68%,49.88%,50.12%,29325516477.44,28957023738.75,8615831914,8657178539,6732030558,1533768461,1524203212,3581131209,3494737888
xmulb,roesd,___gz,jphwq,catin,yfvk_,roesdcatin,1124.876993,17.68%,←001.18%,38.37%,→000.12%,58343633496.90,←000.21%,→000.51%,1.71,→000.28%,1.71,1.71,08.44% │ 10.03% │ 11.42% │ 12.30% │ 07.86%,07.52% │ 12.09% │ 11.29% │ 09.96% │ 09.09%,06.72% │ 10.16% │ 14.75% │ 12.76% │ 05.57%,05.26% │ 12.60% │ 14.55% │ 10.02% │ 07.59%,→007.20% │ ←000.69% │ ←001.16% │ ←001.78% │ ←004.56%,25.40%,64.37%,10.23%,←039.24% │ ←003.15% │ →066.23%,50.05%,49.95%,49.97%,50.03%,29201721021.41,29141912475.49,8631373761,8641636692,6628088672,1535536048,1517586202,3580730786,3599080197
bpowj,dnher,qkvz_,yfc__,litas,xumg_,dnherlitas,1124.655352,17.51%,→000.24%,39.39%,→000.83%,59179026621.41,←001.03%,←001.87%,1.68,←001.85%,1.70,1.67,07.36% │ 09.57% │ 11.06% │ 12.77% │ 09.49%,09.05% │ 12.20% │ 11.15% │ 09.73% │ 07.61%,05.54% │ 10.38% │ 13.32% │ 13.79% │ 06.76%,06.16% │ 12.55% │ 14.73% │ 10.32% │ 06.45%,→003.33% │ →001.58% │ →000.78% │ ←004.71% │ ←004.79%,23.85%,63.94%,12.21%,←071.83% │ ←002.74% │ →070.53%,50.26%,49.74%,49.79%,50.21%,29741499161.76,29437527459.65,8600348880,8672661573,6804407424,1510403522,1514033773,3534104472,3469387759
qbfum,rneoc,_wjyz,kghpx,ltais,vd___,siatlcoenr,1124.643414,17.81%,←001.32%,38.89%,→000.32%,58422444849.44,←001.80%,←002.21%,1.70,←001.77%,1.71,1.68,08.19% │ 10.03% │ 10.20% │ 13.11% │ 08.92%,08.66% │ 13.16% │ 09.86% │ 09.91% │ 07.96%,06.63% │ 10.80% │ 14.39% │ 12.04% │ 06.06%,06.09% │ 14.67% │ 12.95% │ 09.73% │ 06.64%,←002.89% │ ←001.20% │ ←003.36% │ →000.39% │ ←003.03%,23.98%,65.16%,10.86%,←009.06% │ ←003.76% │ →022.15%,50.45%,49.55%,49.92%,50.08%,29471390110.10,28951054739.34,8622473489,8650536964,6718125115,1548286190,1528181192,3583699262,3506075278
bpowj,dnher,zkvq_,yfc__,litas,xumg_,dnherlitas,1124.516981,17.51%,→000.24%,39.39%,→000.83%,59196687583.54,←001.09%,←001.87%,1.68,←001.85%,1.70,1.67,07.39% │ 09.57% │ 11.07% │ 12.75% │ 09.48%,09.05% │ 12.20% │ 11.15% │ 09.73% │ 07.61%,05.57% │ 10.38% │ 13.32% │ 13.76% │ 06.76%,06.16% │ 12.55% │ 14.73% │ 10.32% │ 06.45%,→002.82% │ →001.57% │ →000.73% │ ←004.59% │ ←004.79%,23.84%,63.94%,12.22%,←071.88% │ ←002.78% │ →070.41%,50.27%,49.73%,49.79%,50.21%,29759160123.89,29437527459.65,8600348880,8672661573,6804407424,1510403522,1514033773,3534104472,3469387759
qcfjw,rnaeg,_xmby,_dluv,sotih,zpk__,hitosgeanr,1124.239476,16.07%,→000.42%,39.95%,→000.15%,58628802418.34,→000.66%,→001.42%,1.67,→000.85%,1.66,1.67,07.93% │ 10.22% │ 10.57% │ 12.84% │ 08.28%,08.73% │ 13.11% │ 09.76% │ 10.88% │ 07.69%,06.63% │ 11.01% │ 13.06% │ 13.82% │ 05.45%,06.58% │ 13.53% │ 13.81% │ 10.37% │ 05.76%,←003.08% │ →006.11% │ ←008.32% │ →002.03% │ →005.15%,23.34%,64.71%,11.95%,→035.48% │ ←001.32% │ ←111.53%,49.83%,50.17%,49.96%,50.04%,29217133101.03,29411669317.31,8630108415,8642902038,6900797498,1385227903,1391021467,3428785578,3478316579
ycpm_,lreas,_jkwx,zudgq,hiton,vbf__,notihsaerl,1123.928687,18.14%,←001.14%,36.61%,←000.50%,59002723587.46,→000.12%,→001.67%,1.76,→001.65%,1.75,1.78,08.38% │ 09.49% │ 11.10% │ 12.16% │ 08.84%,08.43% │ 12.01% │ 10.88% │ 09.67% │ 09.05%,05.97% │ 10.09% │ 14.86% │ 12.56% │ 06.64%,05.89% │ 11.99% │ 14.80% │ 09.61% │ 07.59%,→007.35% │ →001.89% │ ←002.02% │ ←001.30% │ ←004.87%,24.08%,65.89%,10.02%,←012.80% │ ←004.45% │ →045.39%,49.97%,50.03%,50.12%,49.88%,29483498088.27,29519225499.19,8657882771,8615127682,6322969685,1575716557,1557908927,3710898980,3774030990
xfclu,roesm,___wz,kghjq,ditan,vpby_,roesmditan,1123.849813,18.01%,←000.63%,38.48%,→001.26%,58364933893.64,←000.47%,→000.86%,1.71,←000.29%,1.71,1.71,08.62% │ 09.93% │ 10.90% │ 12.11% │ 08.56%,08.21% │ 11.76% │ 11.13% │ 09.75% │ 09.02%,06.72% │ 09.75% │ 15.30% │ 12.41% │ 05.51%,05.65% │ 11.78% │ 15.09% │ 10.20% │ 07.59%,→004.50% │ ←001.86% │ →002.06% │ ←002.95% │ ←004.15%,26.75%,62.75%,10.50%,←068.09% │ →000.77% │ →075.11%,50.12%,49.88%,49.68%,50.32%,29250583496.05,29114350397.59,8581542078,8691468375,6646617085,1560102667,1550385384,3565253316,3596029254
bpowx,dnher,qkvz_,yfc__,litas,jumg_,dnherlitas,1123.582921,17.54%,←001.49%,39.31%,→000.99%,59191202385.64,←000.86%,←002.12%,1.68,←002.13%,1.70,1.67,07.36% │ 09.59% │ 11.02% │ 12.74% │ 09.50%,09.10% │ 12.23% │ 11.09% │ 09.76% │ 07.61%,05.54% │ 10.38% │ 13.32% │ 13.79% │ 06.72%,06.20% │ 12.55% │ 14.73% │ 10.32% │ 06.45%,→003.33% │ →001.66% │ →000.68% │ ←004.22% │ ←004.44%,23.81%,63.88%,12.31%,←072.12% │ ←002.76% │ →070.85%,50.21%,49.79%,49.75%,50.25%,29722383338.66,29468819046.98,8593707305,8679303148,6789997103,1526285813,1503846037,3545694301,3472208251
jmuly,roesd,___gx,wphzq,citan,vfkb_,roesdcitan,1122.908245,17.50%,←001.27%,38.62%,←000.62%,58526805112.11,→001.36%,→001.36%,1.70,→001.39%,1.69,1.72,08.31% │ 10.03% │ 10.82% │ 12.16% │ 08.34%,08.70% │ 11.53% │ 11.13% │ 09.97% │ 09.00%,06.76% │ 10.16% │ 14.75% │ 12.76% │ 05.72%,06.10% │ 11.92% │ 14.22% │ 10.02% │ 07.59%,→007.70% │ ←000.55% │ →002.82% │ ←005.50% │ →004.22%,26.02%,64.00%,09.98%,←033.72% │ ←000.47% │ →063.01%,49.66%,50.34%,50.16%,49.84%,29062953089.08,29463852023.03,8663386670,8609623783,6670684515,1520529224,1501492171,3544172937,3593042203
bpowj,dnher,qkvz_,yfc__,latis,xumg_,dnherlatis,1122.528635,17.51%,→000.24%,39.39%,→000.83%,59328658475.48,←000.52%,←001.87%,1.68,←001.85%,1.70,1.67,07.34% │ 09.55% │ 11.04% │ 12.74% │ 09.46%,09.06% │ 12.78% │ 11.06% │ 09.36% │ 07.61%,05.54% │ 10.38% │ 13.32% │ 13.79% │ 06.76%,06.16% │ 13.24% │ 14.73% │ 09.64% │ 06.45%,→003.56% │ ←002.07% │ →000.22% │ →000.28% │ ←004.39%,23.85%,63.94%,12.20%,←070.52% │ ←002.22% │ →070.61%,50.13%,49.87%,49.79%,50.21%,29741499161.76,29587159313.72,8600348880,8672661573,6804407424,1510403522,1514033773,3534104472,3469387759
jfclu,roesm,___wz,kghxq,ditan,vpby_,roesmditan,1122.473493,18.04%,→000.79%,38.43%,→001.11%,58451394883.58,←000.80%,→001.10%,1.71,←000.01%,1.71,1.71,08.59% │ 10.01% │ 10.91% │ 12.09% │ 08.59%,08.20% │ 11.78% │ 11.15% │ 09.65% │ 09.01%,06.76% │ 09.75% │ 15.30% │ 12.41% │ 05.51%,05.65% │ 11.78% │ 15.09% │ 10.17% │ 07.59%,→004.67% │ ←003.76% │ →002.17% │ ←002.61% │ ←004.77%,26.67%,62.81%,10.52%,←069.25% │ →000.37% │ →075.21%,50.20%,49.80%,49.72%,50.28%,29342708557.12,29108686326.46,8588183653,8684826800,6637739362,1552003402,1564304604,3565307509,3604852784
bpowj,dnher,zkvq_,yfc__,latis,xumg_,dnherlatis,1122.366107,17.51%,→000.24%,39.39%,→000.83%,59346319437.61,←000.58%,←001.87%,1.68,←001.85%,1.70,1.67,07.38% │ 09.55% │ 11.04% │ 12.72% │ 09.46%,09.06% │ 12.77% │ 11.06% │ 09.35% │ 07.61%,05.57% │ 10.38% │ 13.32% │ 13.76% │ 06.76%,06.16% │ 13.24% │ 14.73% │ 09.64% │ 06.45%,→003.05% │ ←002.08% │ →000.18% │ →000.40% │ ←004.39%,23.85%,63.94%,12.21%,←070.57% │ ←002.26% │ →070.49%,50.14%,49.86%,49.79%,50.21%,29759160123.89,29587159313.72,8600348880,8672661573,6804407424,1510403522,1514033773,3534104472,3469387759
xmuly,roesd,___gz,kwhpq,catin,bfvj_,roesdcatin,1122.220561,17.39%,←001.48%,38.76%,←000.22%,58133089669.41,→001.04%,→001.67%,1.70,→001.32%,1.69,1.71,08.38% │ 10.01% │ 10.83% │ 12.24% │ 08.28%,08.26% │ 11.81% │ 11.30% │ 09.78% │ 09.10%,06.72% │ 10.16% │ 14.75% │ 12.76% │ 05.66%,05.69% │ 12.15% │ 14.55% │ 09.96% │ 07.59%,→007.95% │ ←002.27% │ →004.17% │ ←003.67% │ ←000.20%,26.49%,64.26%,09.25%,←029.50% │ ←000.43% │ →061.05%,49.74%,50.26%,50.05%,49.95%,28914510090.56,29218579578.85,8645861802,8627148651,6695341984,1512501110,1490414923,3526418138,3586139533
ycpm_,lreas,_jkwz,xudgq,hiton,vbf__,notihsaerl,1121.990516,17.98%,→000.73%,36.72%,←000.24%,59000317244.08,→000.59%,→002.19%,1.76,→001.85%,1.74,1.78,08.38% │ 09.47% │ 11.08% │ 12.18% │ 08.73%,08.50% │ 12.02% │ 10.92% │ 09.66% │ 09.05%,05.97% │ 10.09% │ 14.86% │ 12.56% │ 06.58%,05.95% │ 11.99% │ 14.80% │ 09.61% │ 07.59%,→007.32% │ →001.95% │ ←001.48% │ ←001.34% │ ←002.71%,24.09%,65.99%,09.92%,←011.55% │ ←004.46% │ →047.07%,49.85%,50.15%,50.06%,49.94%,29412200946.08,29588116298.00,8646999478,8626010975,6343490889,1546977521,1558368291,3690827645,3773581121
jmuly,roesd,___gx,kwhpq,catin,bfvz_,roesdcatin,1121.926109,17.48%,←001.50%,38.62%,←000.62%,58217388537.57,→000.31%,→001.36%,1.70,→001.39%,1.69,1.72,08.35% │ 10.08% │ 10.88% │ 12.22% │ 08.38%,08.25% │ 11.78% │ 11.29% │ 09.67% │ 09.09%,06.76% │ 10.16% │ 14.75% │ 12.76% │ 05.72%,05.69% │ 12.15% │ 14.55% │ 09.86% │ 07.59%,→008.10% │ ←004.26% │ →003.64% │ ←003.79% │ ←001.60%,26.50%,64.25%,09.25%,←029.84% │ ←000.74% │ →058.60%,49.92%,50.08%,50.16%,49.84%,29062953089.08,29154435448.49,8663386670,8609623783,6670684515,1520529224,1498100765,3544172937,3593042203
ybmu_,gnear,_wkfq,xldp_,sitoh,jvcz_,gnearsitoh,1121.740709,15.90%,←000.61%,39.83%,→001.04%,58468810225.59,→001.31%,←000.08%,1.67,←000.76%,1.68,1.66,05.75% │ 10.11% │ 11.48% │ 12.95% │ 09.38%,08.93% │ 13.24% │ 11.98% │ 10.05% │ 06.12%,03.75% │ 10.80% │ 15.32% │ 13.24% │ 06.63%,06.87% │ 12.93% │ 15.95% │ 09.84% │ 04.68%,→006.09% │ ←000.54% │ →004.17% │ →002.24% │ ←005.10%,22.93%,65.52%,11.54%,→003.99% │ ←000.16% │ →004.13%,49.67%,50.33%,49.74%,50.26%,29041717989.30,29427092236.29,8591300425,8681710028,6880112507,1377151651,1368818261,3465342720,3462444428
bpowz,dnher,qkvj_,yfc__,latis,xumg_,dnherlatis,1121.554653,17.64%,←001.27%,39.39%,→000.83%,59312126635.27,←000.47%,←001.87%,1.68,←001.85%,1.70,1.67,07.34% │ 09.55% │ 11.04% │ 12.87% │ 09.31%,09.07% │ 12.78% │ 11.06% │ 09.36% │ 07.61%,05.54% │ 10.38% │ 13.32% │ 13.89% │ 06.66%,06.16% │ 13.24% │ 14.73% │ 09.64% │ 06.45%,→003.56% │ ←002.08% │ →000.21% │ ←000.67% │ ←002.71%,23.71%,63.96%,12.33%,←068.80% │ ←002.23% │ →069.34%,50.12%,49.88%,49.79%,50.21%,29724967321.55,29587159313.72,8600348880,8672661573,6804407424,1533278004,1514033773,3534104472,3469387759
ybmu_,gnear,_wkfq,jldp_,sitoh,xvcz_,gnearsitoh,1121.327639,15.94%,←000.08%,39.83%,→001.04%,58477267350.04,→001.34%,←000.08%,1.67,←000.76%,1.68,1.66,05.75% │ 10.11% │ 11.48% │ 12.95% │ 09.38%,08.92% │ 13.24% │ 11.97% │ 10.08% │ 06.12%,03.75% │ 10.80% │ 15.32% │ 13.24% │ 06.63%,06.87% │ 12.93% │ 15.95% │ 09.84% │ 04.68%,→006.09% │ ←000.29% │ →004.11% │ →002.24% │ ←005.14%,22.99%,65.52%,11.49%,→004.51% │ ←000.14% │ →003.25%,49.66%,50.34%,49.74%,50.26%,29041717989.30,29435549360.74,8591300425,8681710028,6880112507,1377151651,1376082591,3465342720,3462444428
jpclu,roesm,___wz,kfhxq,ditan,vgby_,roesmditan,1121.096505,18.23%,→000.79%,38.18%,→001.27%,58518694114.57,←001.16%,←001.29%,1.72,←001.85%,1.73,1.70,08.69% │ 09.74% │ 11.14% │ 12.12% │ 08.60%,08.19% │ 11.76% │ 11.24% │ 09.53% │ 08.99%,06.76% │ 09.71% │ 15.30% │ 12.41% │ 05.51%,05.65% │ 11.82% │ 15.09% │ 10.17% │ 07.59%,→003.32% │ ←002.12% │ →000.91% │ ←003.08% │ ←005.02%,26.16%,63.01%,10.83%,←075.12% │ ←000.28% │ →076.12%,50.29%,49.71%,49.68%,50.32%,29427500870.28,29091193244.29,8581283226,8691727227,6595606757,1568090943,1580511333,3629198534,3583094364
bpowj,dnher,qkvz_,yfc__,ltais,xumg_,dnherltais,1120.721545,17.51%,→000.24%,39.39%,→000.83%,59381494057.25,←000.34%,←001.87%,1.68,←001.85%,1.70,1.67,07.33% │ 09.54% │ 11.03% │ 12.73% │ 09.45%,09.00% │ 12.55% │ 11.39% │ 09.33% │ 07.65%,05.54% │ 10.38% │ 13.32% │ 13.79% │ 06.76%,06.16% │ 13.76% │ 14.20% │ 09.64% │ 06.45%,→004.15% │ ←002.31% │ →003.19% │ ←001.42% │ ←005.09%,23.88%,63.93%,12.20%,←069.67% │ ←002.09% │ →070.62%,50.09%,49.91%,49.79%,50.21%,29741499161.76,29639994895.49,8600348880,8672661573,6804407424,1510403522,1514033773,3534104472,3469387759
